record_id,market,drug_name_raw,active_ingredient,strength,dosage_form,manufacturer,package_image_file,image_source_url,image_direct_url,license,image_author,source_note
400,Yemen / global medicines,Obat Batuk Dan Flu Sirup Siladex,,,,,images/10db27243c24.jpg,https://commons.wikimedia.org/wiki/File%3AObat_Batuk_Dan_Flu_Sirup_Siladex.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Obat_Batuk_Dan_Flu_Sirup_Siladex.jpg/1280px-Obat_Batuk_Dan_Flu_Sirup_Siladex.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:SATELIT_BM&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:SATELIT BM (page does not exist)"">SATELIT BM</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
401,Yemen / global medicines,Obat Gosok Cap Kapak,,,,,images/5830bbdd81b4.jpg,https://commons.wikimedia.org/wiki/File%3AObat_Gosok_Cap_Kapak.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Obat_Gosok_Cap_Kapak.jpg/1280px-Obat_Gosok_Cap_Kapak.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:SATELIT_BM&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:SATELIT BM (page does not exist)"">SATELIT BM</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
402,Yemen / global medicines,Obat Minyak Angin Cap Kapak 2,,,,,images/46eb989614f5.jpg,https://commons.wikimedia.org/wiki/File%3AObat_Minyak_Angin_Cap_Kapak_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Obat_Minyak_Angin_Cap_Kapak_2.jpg/1280px-Obat_Minyak_Angin_Cap_Kapak_2.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:SATELIT_BM&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:SATELIT BM (page does not exist)"">SATELIT BM</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
403,Yemen / global medicines,Oberzeiring - Tabakmuseum - Gleichenberger Asthma-Zigaretten - Packung von vorne,,,,,images/f7acc8efbfc0.jpg,https://commons.wikimedia.org/wiki/File%3AOberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packung_von_vorne.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Oberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packung_von_vorne.jpg/1280px-Oberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packung_von_vorne.jpg,CC BY-SA 3.0 at,"<a href=""//commons.wikimedia.org/wiki/User:Haeferl"" title=""User:Haeferl"">Haeferl</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
404,Yemen / global medicines,Oberzeiring - Tabakmuseum - Gleichenberger Asthma-Zigaretten - Packungsrückseite,,,,,images/a9d42261b0ea.jpg,https://commons.wikimedia.org/wiki/File%3AOberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packungsr%C3%BCckseite.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Oberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packungsr%C3%BCckseite.jpg/1280px-Oberzeiring_-_Tabakmuseum_-_Gleichenberger_Asthma-Zigaretten_-_Packungsr%C3%BCckseite.jpg,CC BY-SA 3.0 at,"<a href=""//commons.wikimedia.org/wiki/User:Haeferl"" title=""User:Haeferl"">Haeferl</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
405,Yemen / global medicines,Ocsaar Ocsaar Plus,,,,,images/aec37a8d05a3.jpg,https://commons.wikimedia.org/wiki/File%3AOcsaar_Ocsaar_Plus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Ocsaar_Ocsaar_Plus.jpg/1280px-Ocsaar_Ocsaar_Plus.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Kimivanil&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Kimivanil (page does not exist)"">Kimivanil</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
406,Yemen / global medicines,Old bottle of Mentholatum,,,,,images/9e93198c45ab.jpg,https://commons.wikimedia.org/wiki/File%3AOld_bottle_of_Mentholatum.JPG,https://upload.wikimedia.org/wikipedia/commons/4/46/Old_bottle_of_Mentholatum.JPG,CC BY-SA 3.0,"- <font face=""Georgia""><a href=""https://en.wikipedia.org/wiki/User:Angel_caboodle"" class=""extiw"" title=""en:User:Angel caboodle""><font color=""#FF4500"">k|e|n|g</font></a> - <a href=""https://en.wikipedia.org/wiki/User_talk:Angel_caboodle"" class=""extiw"" title=""en:User talk:Angel caboodle""><font color=""silver"">t</font></a> | <a href=""https://en.wikipedia.org/wiki/Special:Contributions/Angel_caboodle"" class=""extiw"" title=""en:Special:Contributions/Angel caboodle""><font color=""silver"">c</font></a></font> -",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
407,Yemen / global medicines,Olumiant medication 4mg Canada,,,,,images/4c31f412ac3b.jpg,https://commons.wikimedia.org/wiki/File%3AOlumiant_medication_4mg_Canada.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Olumiant_medication_4mg_Canada.jpg/1280px-Olumiant_medication_4mg_Canada.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Safyrr"" title=""User:Safyrr"">Safyrr</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
408,Yemen / global medicines,"One of two cartons of slimming pills, by Savory and Moore Lt Wellcome L0059080",,,,,images/2931ba405874.jpg,https://commons.wikimedia.org/wiki/File%3AOne_of_two_cartons_of_slimming_pills%2C_by_Savory_and_Moore_Lt_Wellcome_L0059080.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/One_of_two_cartons_of_slimming_pills%2C_by_Savory_and_Moore_Lt_Wellcome_L0059080.jpg/1280px-One_of_two_cartons_of_slimming_pills%2C_by_Savory_and_Moore_Lt_Wellcome_L0059080.jpg,CC BY 4.0,,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
409,Yemen / global medicines,Orbax,,,,,images/ae147eb47f26.jpg,https://commons.wikimedia.org/wiki/File%3AOrbax.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Orbax.jpg/1280px-Orbax.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Bruxton"" title=""User:Bruxton"">Bruxton</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
410,Yemen / global medicines,Ortanol 20 mg cps,,,,,images/377cb3998e3b.jpg,https://commons.wikimedia.org/wiki/File%3AOrtanol_20_mg_cps.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Ortanol_20_mg_cps.jpg/1280px-Ortanol_20_mg_cps.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tomino_de_WS&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tomino de WS (page does not exist)"">Tomino de WS</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
411,Yemen / global medicines,"Orzepam Lorazepam 2,5mg",,,,,images/a3dccfb7a341.jpg,https://commons.wikimedia.org/wiki/File%3AOrzepam_Lorazepam_2%2C5mg.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Orzepam_Lorazepam_2%2C5mg.jpg/1280px-Orzepam_Lorazepam_2%2C5mg.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mystrixo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mystrixo (page does not exist)"">Mystrixo</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
412,Yemen / global medicines,Oseltamivir,,,,,images/0429f0ddc0f4.jpg,https://commons.wikimedia.org/wiki/File%3AOseltamivir.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Oseltamivir.jpg/1280px-Oseltamivir.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Stefankroon&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Stefankroon (page does not exist)"">Stefankroon</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
413,Yemen / global medicines,Ospen,,,,,images/155efe74f8e7.jpg,https://commons.wikimedia.org/wiki/File%3AOspen.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Ospen.jpg/1280px-Ospen.jpg,CC BY 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mvejr&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mvejr (page does not exist)"">Mvejr</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
414,Yemen / global medicines,Ota medicinal powder for the stomach,,,,,images/80771bf8ea11.jpg,https://commons.wikimedia.org/wiki/File%3AOta_medicinal_powder_for_the_stomach.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ota_medicinal_powder_for_the_stomach.JPG/1280px-Ota_medicinal_powder_for_the_stomach.JPG,Public domain,ジダネ,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
415,Yemen / global medicines,OTC drugs,,,,,images/eb33d4ff7d24.jpg,https://commons.wikimedia.org/wiki/File%3AOTC_drugs.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e1/OTC_drugs.JPG,CC BY-SA 3.0,"<a href=""https://en.wikipedia.org/wiki/he:User:%D7%93%D7%95%D7%93_%D7%A9%D7%99"" class=""extiw"" title=""w:he:User:דוד שי"">דוד שי</a> at <a href=""https://en.wikipedia.org/wiki/he:"" class=""extiw"" title=""w:he:"">Hebrew Wikipedia</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
416,Yemen / global medicines,Oxomémazine Mylan 0.33mg par ml,,,,,images/f69a281b9572.jpg,https://commons.wikimedia.org/wiki/File%3AOxom%C3%A9mazine_Mylan_0.33mg_par_ml.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Oxom%C3%A9mazine_Mylan_0.33mg_par_ml.jpg/1280px-Oxom%C3%A9mazine_Mylan_0.33mg_par_ml.jpg,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Torfanomazine"" title=""User:Torfanomazine"">Torfanomazine</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
417,Yemen / global medicines,Package Dihydrocodeine Mundipharma 60 mg,,,,,images/0181602662fe.jpg,https://commons.wikimedia.org/wiki/File%3APackage_Dihydrocodeine_Mundipharma_60_mg.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Package_Dihydrocodeine_Mundipharma_60_mg.JPG/1280px-Package_Dihydrocodeine_Mundipharma_60_mg.JPG,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Stefan_Bellini"" title=""User:Stefan Bellini"">Stefan Bellini</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
418,Yemen / global medicines,Package Enbrel by Pfizer with PZN and Epedigree-6410,,,,,images/216c75692fa8.jpg,https://commons.wikimedia.org/wiki/File%3APackage_Enbrel_by_Pfizer_with_PZN_and_Epedigree-6410.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Package_Enbrel_by_Pfizer_with_PZN_and_Epedigree-6410.jpg/1280px-Package_Enbrel_by_Pfizer_with_PZN_and_Epedigree-6410.jpg,CC BY-SA 4.0,"<bdi><a href=""https://www.wikidata.org/wiki/Q108103612"" class=""extiw"" title=""d:Q108103612""><span title=""Wikipedian and OpenStreetMap mapper from Cologne, Open Data activist"">Raimond Spekking</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
419,Yemen / global medicines,Package tracking barcode scanner,,,,,images/5b31572c891a.jpg,https://commons.wikimedia.org/wiki/File%3APackage_tracking_barcode_scanner.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Package_tracking_barcode_scanner.jpg/1280px-Package_tracking_barcode_scanner.jpg,CC BY-SA 2.0,IAEA,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
420,Yemen / global medicines,Packaging for Marzine anti-nausea drug Wellcome L0037305,,,,,images/ac4032b7311a.jpg,https://commons.wikimedia.org/wiki/File%3APackaging_for_Marzine_anti-nausea_drug_Wellcome_L0037305.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Packaging_for_Marzine_anti-nausea_drug_Wellcome_L0037305.jpg/1280px-Packaging_for_Marzine_anti-nausea_drug_Wellcome_L0037305.jpg,CC BY 4.0,,Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
421,Yemen / global medicines,Packaging of Mildronate,,,,,images/08407f64ccb0.jpg,https://commons.wikimedia.org/wiki/File%3APackaging_of_Mildronate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Packaging_of_Mildronate.jpg/1280px-Packaging_of_Mildronate.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mk6aizsc&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mk6aizsc (page does not exist)"">Mildronate</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
422,Yemen / global medicines,PackshottSportVisOK,,,,,images/aa9860a063ef.jpg,https://commons.wikimedia.org/wiki/File%3APackshottSportVisOK.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/PackshottSportVisOK.jpg/1280px-PackshottSportVisOK.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Mdtintsa&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mdtintsa (page does not exist)"">Mdtintsa</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
423,Yemen / global medicines,Pain Relievers at Kroger,,,,,images/5340aa1ba171.jpg,https://commons.wikimedia.org/wiki/File%3APain_Relievers_at_Kroger.JPG,https://upload.wikimedia.org/wikipedia/commons/0/05/Pain_Relievers_at_Kroger.JPG,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:ParentingPatch&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:ParentingPatch (page does not exist)"">ParentingPatch</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
424,Yemen / global medicines,Paklitaxel,,,,,images/0f296fe286c4.jpg,https://commons.wikimedia.org/wiki/File%3APaklitaxel.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Paklitaxel.tif/lossless-page1-1280px-Paklitaxel.tif.png,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Smhhda2&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Smhhda2 (page does not exist)"">Smhhda2</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
425,Yemen / global medicines,Palexia IR 50mg (Australia),,,,,images/2d05bee7c200.jpg,https://commons.wikimedia.org/wiki/File%3APalexia_IR_50mg_%28Australia%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Palexia_IR_50mg_%28Australia%29.jpg/1280px-Palexia_IR_50mg_%28Australia%29.jpg,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Pickles8&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Pickles8 (page does not exist)"">Pickles8</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
426,Yemen / global medicines,Palmnturn,,,,,images/402e448efd7a.jpg,https://commons.wikimedia.org/wiki/File%3APalmnturn.JPG,https://upload.wikimedia.org/wikipedia/commons/4/4b/Palmnturn.JPG,Public domain,"Unknown author<span style=""display: none;"">Unknown author</span>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
427,Yemen / global medicines,Panaritium RH (13),,,,,images/d6f05c0e5239.jpg,https://commons.wikimedia.org/wiki/File%3APanaritium_RH_%2813%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Panaritium_RH_%2813%29.jpg/1280px-Panaritium_RH_%2813%29.jpg,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Rob_Hille"" title=""User:Rob Hille"">Rob Hille</a>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
428,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343221,,,,,images/bdfa1cb3c947.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343221.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343221.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
429,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343222,,,,,images/9dd9671820f2.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343222.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343222.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
430,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343223,,,,,images/e43378aeecd9.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343223.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343223.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
431,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343225,,,,,images/4b2b6b0a915e.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343225.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343225.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
432,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343226,,,,,images/a2f367c51717.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343226.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343226.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
433,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343227,,,,,images/586ff0d517f8.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343227.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343227.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
434,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343228,,,,,images/14e88ba98fe5.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343228.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343228.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
435,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343229,,,,,images/9a9a69865094.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343229.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343229.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
436,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343230,,,,,images/4e7118b24aa8.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343230.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343230.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
437,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343231,,,,,images/ce3bde3bd9a4.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343231.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343231.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
438,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343232,,,,,images/6995f3e5f385.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343232.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343232.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
439,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343233,,,,,images/bb7c8d878ff2.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343233.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343233.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
440,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343234,,,,,images/52c9fa55d260.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343234.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343234.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
441,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343235,,,,,images/f6f974aa446e.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343235.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343235.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
442,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6343236,,,,,images/8061ed538655.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6343236.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6343236.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
443,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6347060,,,,,images/a166799f6560.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6347060.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6347060.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
444,Yemen / global medicines,Paolo Monti - Servizio fotografico - BEIC 6355525,,,,,images/a830a48e5b69.jpg,https://commons.wikimedia.org/wiki/File%3APaolo_Monti_-_Servizio_fotografico_-_BEIC_6355525.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Paolo_Monti_-_Servizio_fotografico_-_BEIC_6355525.jpg,CC BY-SA 4.0,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Paolo_Monti"" class=""extiw"" title=""w:en:Paolo Monti""><span title=""Italian photographer (1908–1982)"">Paolo Monti</span></a></bdi>",Real packaging/photo file from Wikimedia Commons; medication identity and Yemen registration require local verification.
